opr,is_indexable,meta_title,url,mime,filename,header_status,passes_juice_to_url,hash,body_md5,sitemap_url,count_links_incoming_internal,count_incoming_references
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/hand-bag-clutch-bag-lady-2021-new-leather-fashion-handbag-shoulder-bag,text/html,hand-bag-clutch-bag-lady-2021-new-leather-fashion-handbag-shoulder-bag,302,https://leeijanndesign.com/en-de/products/hand-bag-clutch-bag-lady-2021-new-leather-fashion-handbag-shoulder-bag,11616454681505,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/crystal-phoenix-hair-accessories-36132,text/html,crystal-phoenix-hair-accessories-36132,302,https://leeijanndesign.com/en-de/products/crystal-phoenix-hair-accessories-36132,11666835457347,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/czcity-925-sterling-silver-jewelry-set-sparkling-green-cz-crystal-jewelry-sets-wedding-engagement-jewelry-valentines-day,text/html,czcity-925-sterling-silver-jewelry-set-sparkling-green-cz-crystal-jewelry-sets-wedding-engagement-jewelry-valentines-day,302,https://leeijanndesign.com/en-de/products/czcity-925-sterling-silver-jewelry-set-sparkling-green-cz-crystal-jewelry-sets-wedding-engagement-jewelry-valentines-day,11763839942353,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/sunflower-ring-925-sterling-silver-you-are-my-sunshine-ring-jewelry-with-white-cubic-zirconia-for-women,text/html,sunflower-ring-925-sterling-silver-you-are-my-sunshine-ring-jewelry-with-white-cubic-zirconia-for-women,302,https://leeijanndesign.com/en-de/products/sunflower-ring-925-sterling-silver-you-are-my-sunshine-ring-jewelry-with-white-cubic-zirconia-for-women,11815812054139,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/246744,text/html,246744,302,https://leeijanndesign.com/en-de/products/246744,11926806897131,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-il/collections/necklace-chain,text/html,necklace-chain,302,https://leeijanndesign.com/en-de/collections/necklace-chain,12028114537817,,https://leeijanndesign.com/en-il/sitemap_collections_1.xml,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/247504,text/html,247504,302,https://leeijanndesign.com/en-de/products/247504,12172494005721,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/2-pcs-rainbow-little-huggies-hoop-earrings-girl-tiny-rings-cartilage-small-helix-piercing-conch-earlobe-tragus-circle-men-hoops,text/html,2-pcs-rainbow-little-huggies-hoop-earrings-girl-tiny-rings-cartilage-small-helix-piercing-conch-earlobe-tragus-circle-men-hoops,302,https://leeijanndesign.com/en-de/products/2-pcs-rainbow-little-huggies-hoop-earrings-girl-tiny-rings-cartilage-small-helix-piercing-conch-earlobe-tragus-circle-men-hoops,12186801016017,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/blogs/f,text/html,f,302,https://leeijanndesign.com/en-de/blogs/f,12211142795087,,https://leeijanndesign.com/sitemap_blogs_1.xml,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/glass-pixel-floral-ring,text/html,glass-pixel-floral-ring,302,https://leeijanndesign.com/en-de/products/glass-pixel-floral-ring,12215451232665,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,2
8.682885282222736,0,,https://leeijanndesign.com/en-ch/pages/contact,text/html,contact,302,https://leeijanndesign.com/en-de/pages/contact,12245619763158,,https://leeijanndesign.com/en-ch/sitemap_pages_1.xml,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/chocolate-usa-high-waisted-vinyl-leggings,text/html,chocolate-usa-high-waisted-vinyl-leggings,302,https://leeijanndesign.com/en-de/products/chocolate-usa-high-waisted-vinyl-leggings,12291759112875,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/customized-name-bracelet-personalized-custom-bangles-stainless-steel-jewelry,text/html,customized-name-bracelet-personalized-custom-bangles-stainless-steel-jewelry,302,https://leeijanndesign.com/en-de/products/customized-name-bracelet-personalized-custom-bangles-stainless-steel-jewelry,12365763523370,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/246628,text/html,246628,302,https://leeijanndesign.com/en-de/products/246628,12383648449635,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
8.682885282222736,0,,https://leeijanndesign.com/en-ca/products/money-abstract-posters-canvas-artwork-21690,text/html,money-abstract-posters-canvas-artwork-21690,302,https://leeijanndesign.com/en-de/products/money-abstract-posters-canvas-artwork-21690,12505466174768,,https://leeijanndesign.com/en-ca/sitemap_products_1.xml?from=7539766984920&to=7637295792344,0,1
